SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,53.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.566936,6.057604,8.806085,53.54,6.06,9.02,0.21561795042459828
0.0,0.0,0.0,228.0,0.0,234.0,280.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.2213,-13.027941,4.0320735,36.08,-13.19,4.01,0.21613797935774132
0.0,395.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.50711,1.1974676,2.1308367,33.3,1.26,2.14,0.21653884135844007
0.0,162.0,0.0,0.0,0.0,33.0,823.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.75344,-4.123521,6.9797535,32.75,-4.31,7.09,0.2166578050406746
0.0,57.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,515.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.456768,-1.0149657,-12.732234,41.63,-1.0,-12.6,0.21844705361903366
0.0,89.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,658.0,0.0,21.0,0.0,95.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.075047,2.5214481,-7.011538,33.15,2.71,-6.93,0.21867390573675646
0.0,580.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.546,0.7787572,-0.80098593,28.37,0.73,-0.68,0.219067786982155
0.0,0.0,0.0,220.0,0.0,0.0,17.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.844448,1.8996422,-33.880768,41.98,1.93,-33.71,0.22013078791881321
0.0,110.0,0.0,0.0,390.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.710293,-19.207151,10.827485,36.75,-19.13,11.03,0.22032088406908507
0.0,330.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,640.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.26444,-0.27068916,-4.00674,39.39,-0.31,-3.83,0.22033624435273153
0.0,20.0,0.0,0.0,0.0,0.0,185.0,800.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.373486,15.628312,39.620068,52.36,15.77,39.45,0.22176633140109758
0.0,29.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,70.0,0.0,665.0,0.0,0.0,264.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.16553,26.836466,-3.1920295,43.08,27.02,-3.1,0.22241805920658236
0.0,268.0,0.0,0.0,242.0,42.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.601624,-6.8683887,-1.1797094,36.81,-6.88,-1.1,0.22340359986878475
0.0,0.0,0.0,0.0,0.0,0.0,369.0,235.0,0.0,0.0,0.0,0.0,312.0,0.0,84.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.16208,53.34585,37.167103,52.21,53.15,37.07,0.22379311509609304
0.0,14.0,0.0,0.0,777.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.725174,-37.281445,6.7193294,43.75,-37.21,6.93,0.22383649427834362
0.0,296.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,551.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.25235,-0.0618351,-2.0007,39.16,0.11,-1.89,0.22429954529834817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,124.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.47775,33.08232,64.80768,70.33,33.2,64.93,0.22503728810339663
0.0,0.0,0.0,399.0,0.0,0.0,43.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,305.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.981407,-9.902062,-25.998505,43.03,-9.69,-25.94,0.22528764861945788
0.0,67.0,0.0,0.0,81.0,0.0,294.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.543335,-7.680043,3.7405303,40.57,-7.46,3.7,0.22532808206974028
0.0,130.0,0.0,0.0,80.0,0.0,270.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.944256,-5.8742723,13.05433,37.92,-5.66,13.12,0.22541860926063037
0.0,46.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.76138,11.54865,23.469471,42.93,11.6,23.61,0.22542894759819326
0.0,299.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,47.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.8302,0.2922666,-0.6105208,39.89,0.44,-0.45,0.22620365338222514
0.0,0.0,0.0,674.0,102.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.13411,-12.905845,-19.344328,37.2,-12.87,-19.13,0.2270745696900257
0.0,0.0,0.0,573.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.776314,-27.128708,-19.280731,43.89,-26.98,-19.41,0.22748409582876103
0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,302.0,0.0,513.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.602074,44.647385,11.808748,40.43,44.78,11.74,0.22786509539843194
0.0,0.0,0.0,550.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.109573,-15.858279,-34.07247,46.94,-15.73,-33.99,0.2280619524145122
0.0,68.0,0.0,0.0,0.0,0.0,370.0,620.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.640926,13.2955265,20.580036,40.61,13.19,20.38,0.22826902901008614
0.0,610.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.677639,-0.006050873,-2.7975736,29.73,-0.14,-2.62,0.22850911060077841
0.0,0.0,0.0,0.0,200.0,0.0,125.0,0.0,0.0,281.0,0.0,250.0,0.0,0.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.106102,-1.4400977,-4.8307867,35.33,-1.46,-4.88,0.23010512675047454
0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,113.0,0.0,305.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.526592,5.3643713,-9.110587,35.67,5.35,-9.28999999999999,0.23013321615030702
0.0,261.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,240.0,0.0,121.0,0.0,195.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.16887,1.6263051,-1.2234601,32.36,1.5,-1.2,0.23029200259535337
7.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,201.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.48393,49.964283,10.451556,52.26,50.02,10.44,0.23104541775324883
0.0,0.0,0.0,110.0,250.0,0.0,0.0,65.0,0.0,0.0,0.0,240.0,0.0,0.0,270.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.90317,-8.873145,-8.495186,42.05,-8.69999999999999,-8.53999999999999,0.2314003707350057
0.0,70.0,0.0,0.0,840.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.627766,-26.706348,0.57856,41.63,-26.92,0.67,0.23240754042806097
0.0,75.0,0.0,0.0,117.0,106.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.967564,-14.536165,15.333264,47.05,-14.52,15.55,0.23244657823802892
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,250.0,0.0,0.0,530.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.910816,35.116543,-13.312682,48.04,35.31,-13.32,0.23273953030854957
0.0,0.0,0.0,500.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.119606,-11.506439,-9.065616,34.9,-11.43,-9.09,0.23380408929570265
0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.40888,14.673576,-6.186625,29.37,14.88,-6.29,0.2341127583816285
0.0,73.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.59386,15.272693,16.54076,38.52,15.3,16.32,0.23438446449698253
0.0,0.0,0.0,403.0,0.0,0.0,6.0,0.0,0.0,0.0,245.0,15.0,0.0,0.0,315.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.04641,-1.3860854,-37.29765,42.02,-1.16,-37.24,0.2348095458138219
0.0,22.0,0.0,0.0,847.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.273224,-33.356144,5.9055905,42.36,-33.52,6.05,0.23501700789155294
0.0,130.0,0.0,0.0,780.0,0.0,120.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.344345,-8.388598,0.6612503,31.49,-8.56,0.73,0.23520282361174005
0.0,503.0,0.0,0.0,0.0,0.0,252.0,89.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.756138,0.73925555,0.045969337,28.85,0.57,0.18,0.23541827144078295
0.0,35.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.17797,22.955791,16.783672,41.16,23.18,16.86,0.23752542799218493
0.0,17.0,0.0,663.0,532.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.25625,-18.39594,-7.1610637,33.04,-18.48,-7.11,0.2375644195299754
0.0,700.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.363901,0.3242848,-0.48268962,27.33,0.55,-0.55,0.2379649757985399
0.0,70.0,0.0,0.0,0.0,272.0,113.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,470.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.206326,-2.0605495,16.550293,53.32,-2.24,16.66,0.23908157690803458
0.0,220.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,610.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.41362,-0.44402957,-0.842219,43.3,-0.25,-0.76,0.23940956608694877
0.0,424.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,176.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.732622,0.9550492,-1.7783422,31.71,0.75,-1.9,0.2394943666738526
0.0,320.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.373226,-0.070586205,-0.26279584,35.54,-0.24,-0.23,0.23997940061740267
0.0,210.0,0.0,450.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.89999,-0.42971382,-2.5317338,30.73,-0.26,-2.53,0.2402132655670193
0.0,183.0,0.0,0.0,126.0,315.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.297146,-6.259843,4.043816,39.18,-6.13,4.21,0.24124554355809052
0.0,0.0,0.0,94.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.72313,-46.203236,-4.8772373,57.86,-46.02,-4.8,0.24140110680369645
0.0,225.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,230.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.133915,7.827898,5.2386065,37.08,8.06,5.28,0.24185031292917164
0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,53.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.858143,4.0929794,-27.623325,33.02,4.17,-27.46,0.24249757400345426
0.0,28.0,0.0,0.0,968.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.701153,-32.100033,2.0496192,39.93,-32.03,2.01,0.24258053315285974
0.0,170.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.312187,7.5736313,4.6147647,38.44,7.73,4.48,0.24279375912296491
0.0,278.0,0.0,0.0,0.0,148.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.994137,-1.7980816,-1.3675498,42.16,-1.77,-1.19,0.2445876107344961
6.0,0.0,0.0,430.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.844887,-22.502121,-31.880299,52.72,-22.48,-32.09,0.2450728794317352
0.0,65.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.616856,13.139111,13.520359,44.53,13.35,13.43,0.24532225471564795
0.0,46.0,0.0,679.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.743015,-11.29376,-21.937384,38.55,-11.15,-21.99,0.2463542282484212
0.0,0.0,0.0,0.0,494.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,373.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.864986,-24.95601,0.73268294,46.73,-24.75,0.74,0.24640480950443056
0.0,1300.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.56911,-0.09224676,-1.422689,26.33,-0.15,-1.4,0.24703083535129947
0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.76683,12.428219,3.9428427,31.65,12.64,3.89,0.24757416072548977
0.0,0.0,0.0,95.0,0.0,0.0,102.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.004093,-5.964534,-14.617194,48.81,-6.1,-14.69,0.24763670267632903
0.0,284.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.873835,0.45215738,6.1476526,32.11,0.52,6.11,0.2485848608050001
0.0,162.0,0.0,0.0,500.0,5.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.775326,-12.045389,2.3859508,34.01,-12.12,2.42,0.24859226601135237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.711174,51.539978,36.92499,53.48,51.63,36.95,0.24934072815414662
0.0,487.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,222.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.50139,0.37974894,-2.383696,32.67,0.38,-2.57,0.25127481977534355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,628.0,0.0,0.0,232.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.47466,52.984535,11.104929,54.68,53.11,11.18,0.25207540818984703
0.0,200.0,0.0,0.0,0.0,68.0,200.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,260.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.65093,1.5982559,2.7407446,37.86,1.47,2.68,0.2526863024196708
0.0,410.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,210.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.402737,3.9065216,1.1218221,33.3,3.83,1.34,0.2530058475817819
0.0,0.0,0.0,0.0,17.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,480.0,369.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.117805,24.145664,14.980824,45.26,24.24,15.17,0.25476636849253675
0.0,778.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.681322,-0.04806433,-1.7781988,26.57,0.15,-1.66,0.2561114076509058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,90.0,378.0,0.0,0.0,494.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.85307,32.17386,-14.387644,51.63,32.27,-14.47,0.25648706982145797
0.0,0.0,0.0,0.0,207.0,0.0,109.0,394.0,0.0,0.0,0.0,0.0,212.0,0.0,123.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.655277,0.8955147,9.933892,37.68,0.71,10.11,0.2569841778151893
0.0,270.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.835907,4.1201887,5.9063463,32.96,4.15,6.13,0.25750486970673986
0.0,0.0,0.0,0.0,4.0,0.0,280.0,380.0,420.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.388527,35.96883,50.179523,61.56,35.78,50.14,0.2581122484845751
0.0,42.0,0.0,241.0,0.0,0.0,178.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.06526,-14.573234,7.237919,39.11,-14.46,7.01,0.25839960518240546
0.0,77.0,0.0,130.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.97861,-14.546724,-3.497572,32.15,-14.74,-3.51,0.2586209406668438
0.0,304.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,488.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.76735,-0.04802828,-1.8601652,38.86,-0.21,-2.04,0.2591515822866575
0.0,62.0,0.0,0.0,0.0,166.0,0.0,239.0,0.0,0.0,0.0,0.0,117.0,0.0,404.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.388023,10.632531,12.658244,47.25,10.77,12.83,0.25970793326625574
0.0,115.0,0.0,225.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.079935,-9.966905,-3.9523702,30.02,-10.02,-4.2,0.2602534622469322
5.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,0.0,264.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.917854,49.67338,10.56267,50.77,49.7,10.35,0.26038020138884094
0.0,5.0,0.0,0.0,200.0,0.0,1000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.345936,-39.734844,38.968315,54.38,-39.99,39.01,0.2607728425485303
0.0,8.0,0.0,0.0,0.0,0.0,260.0,160.0,0.0,0.0,0.0,0.0,0.0,191.0,413.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.955563,22.339905,25.28553,52.15,22.2,25.18,0.26175533362052367
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,633.0,0.0,0.0,276.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.217342,49.46855,-0.40644556,50.41,49.57,-0.26,0.26240242624279936
0.0,39.0,0.0,291.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.33308,-15.009456,6.728691,37.5,-15.2,6.8,0.2631620900326269
0.0,77.0,0.0,0.0,548.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.66646,-22.15328,10.678707,36.59,-22.4,10.73,0.26333901321436054
0.0,116.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.010418,-0.01807127,2.6345136,48.2,0.14,2.54,0.26431176314689847
0.0,0.0,0.0,254.0,35.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.67422,6.7819967,-31.556812,34.55,6.84,-31.33,0.2650265258734621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,360.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.605312,21.363512,-19.879383,37.82,21.52,-19.86,0.26637374893493687
0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,0.0,0.0,300.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.75997,11.198137,5.339633,34.7,11.06,5.56,0.2669084563602282
0.0,8.0,0.0,0.0,325.0,117.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.201786,-37.18698,29.049942,53.26,-36.95,28.94,0.26764940073814997
0.0,63.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.025726,6.3005075,28.4248,46.14,6.07,28.35,0.2679316580900938
0.0,8.0,0.0,304.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.31124,-32.295334,-8.123663,41.19,-32.35,-7.89,0.2688608870634354
0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.640427,18.899319,11.980874,34.46,18.91,12.18,0.2689219227027627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.429443,52.4462,27.610725,44.34,52.7,27.6,0.26931193160828665
0.0,30.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,212.0,0.0,0.0,612.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.18344,16.712706,6.590719,55.03,16.92,6.67,0.2698158539601067
0.0,51.0,0.0,0.0,195.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.647564,-19.312733,-1.8078772,56.9,-19.22,-1.83,0.2698383577124695
0.0,125.0,0.0,0.0,0.0,0.0,500.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.767612,-3.3068829,18.653366,42.79,-3.04,18.62,0.26989064081087105
0.0,650.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.246754,-0.41121602,-1.8886766,30.02,-0.52,-1.79,0.2701634158145748
0.0,102.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,128.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.777905,12.856155,7.7226524,35.76,12.82,7.99,0.2703747482108117
0.0,16.0,0.0,600.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.63391,-22.132063,-21.732367,45.49,-21.93,-21.84,0.2704159602309388
0.0,0.0,0.0,407.0,0.0,0.0,14.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,162.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.58676,3.028837,-33.76196,36.67,2.93,-34.0,0.2708521356823188
0.0,38.0,0.0,42.0,550.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.27206,-30.096714,-1.1369891,47.47,-30.2,-0.98,0.27293527432919235
0.0,268.0,0.0,0.0,205.0,67.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.821095,-6.60782,-0.17492105,36.97,-6.38,-0.15,0.2733054531970272
0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.54022,24.87827,11.429086,33.53,25.14,11.35,0.2736091768673765
0.0,66.0,0.0,422.0,0.0,0.0,87.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.38705,-8.208758,-13.979514,35.66,-8.23,-13.98,0.27377509548535306
